   Year      Age       Female       Male         Total
   1880       18     0.007013     0.006353     0.006679 
   1880       19     0.007242     0.007384     0.007314 
   1880       20     0.007653     0.008778     0.008219 
   1880       21     0.008212     0.010068     0.009147 
   1880       22     0.008489     0.010662     0.009583 
   1880       23     0.008787     0.010896     0.009848 
   1880       24     0.009229     0.010941     0.010087 
   1880       25     0.009340     0.010231     0.009785 
   1880       26     0.009141     0.009260     0.009201 
   1880       27     0.008990     0.008614     0.008802 
   1880       28     0.008947     0.008335     0.008641 
   1880       29     0.009073     0.008401     0.008736 
   1880       30     0.009351     0.008819     0.009083 
   1880       31     0.009655     0.009353     0.009503 
   1880       32     0.009717     0.009614     0.009665 
   1880       33     0.009390     0.009437     0.009414 
   1880       34     0.009481     0.009530     0.009506 
   1880       35     0.009763     0.009777     0.009770 
   1880       36     0.009742     0.009878     0.009811 
   1880       37     0.009676     0.010004     0.009843 
   1880       38     0.009806     0.010408     0.010113 
   1880       39     0.010025     0.011013     0.010528 
   1880       40     0.010156     0.011599     0.010890 
   1880       41     0.010272     0.012033     0.011169 
   1880       42     0.010374     0.012298     0.011353 
   1880       43     0.010538     0.012473     0.011523 
   1880       44     0.010937     0.012859     0.011911 
   1880       45     0.011480     0.013303     0.012400 
   1880       46     0.011919     0.013570     0.012752 
   1880       47     0.012312     0.013910     0.013118 
   1880       48     0.012934     0.014636     0.013793 
   1880       49     0.013606     0.015784     0.014698 
   1880       50     0.014199     0.016952     0.015571 
   1880       51     0.014903     0.018004     0.016449 
   1880       52     0.015630     0.018994     0.017308 
   1880       53     0.016344     0.019875     0.018105 
   1880       54     0.017180     0.020887     0.019025 
   1880       55     0.018199     0.022043     0.020108 
   1880       56     0.019285     0.023117     0.021188 
   1880       57     0.020564     0.024368     0.022452 
   1880       58     0.022134     0.025909     0.024007 
   1880       59     0.024152     0.027812     0.025971 
   1880       60     0.026812     0.030308     0.028555 
   1880       61     0.029333     0.032812     0.031067 
   1880       62     0.031781     0.035247     0.033509 
   1880       63     0.034539     0.038031     0.036280 
   1880       64     0.037123     0.040789     0.038948 
   1880       65     0.039697     0.043728     0.041696 
   1880       66     0.043274     0.047415     0.045328 
   1880       67     0.047179     0.051402     0.049273 
   1880       68     0.051910     0.056215     0.054045 
   1880       69     0.056264     0.063113     0.059589 
   1880       70     0.060666     0.070773     0.065456 
   1880       71     0.067891     0.078646     0.072987 
   1880       72     0.075148     0.086441     0.080496 
   1880       73     0.081644     0.093191     0.087109 
   1880       74     0.087762     0.099879     0.093475 
   1880       75     0.095128     0.107957     0.101148 
   1880       76     0.104198     0.117305     0.110337 
   1880       77     0.114946     0.128577     0.121316 
   1880       78     0.126518     0.140863     0.133204 
   1880       79     0.138297     0.155942     0.146428 
   1880       80     0.157811     0.180131     0.167984 
   1880       81     0.175328     0.201620     0.187189 
   1880       82     0.193740     0.224587     0.207465 
   1880       83     0.212550     0.248318     0.228170 
   1880       84     0.229521     0.269028     0.246342 
   1880       85     0.241316     0.279872     0.257204 
   1880       86     0.252087     0.286095     0.265577 
   1880       87     0.263631     0.289671     0.273545 
   1880       88     0.275609     0.290938     0.281223 
   1880       89     0.288997     0.298404     0.292350 
   1880       90     0.307889     0.331498     0.316219 
   1880       91     0.326829     0.369800     0.342086 
   1880       92     0.343311     0.400411     0.364049 
   1880       93     0.357875     0.421691     0.381862 
   1880       94     0.378157     0.439395     0.401947 
   1880       95     0.419261     0.463904     0.436870 
   1880       96     0.459393     0.493181     0.472503 
   1880       97     0.492303     0.541418     0.510131 
   1880       98     0.517939     0.594183     0.542887 
   1880       99     0.534145     0.575819     0.547389 
   1880      100     0.448826     0.722198     0.539618 
   1880      101     0.471461     0.765684     0.573664 
   1880      102     0.500924     0.866822     0.631691 
   1880      103     0.536170     1.043084     0.707779 
   1880      104     0.651724     1.523622     0.917266 
   1880      105     1.384615     4.205607     2.128079 
   1881        0     0.160460     0.193009     0.177050 
   1881        1     0.043713     0.043675     0.043694 
   1881        2     0.030978     0.031326     0.031153 
   1881        3     0.020501     0.020732     0.020617 
   1881        4     0.013418     0.013517     0.013467 
   1881        5     0.010285     0.010017     0.010149 
   1881        6     0.008246     0.007751     0.007992 
   1881        7     0.006691     0.006180     0.006429 
   1881        8     0.005605     0.005085     0.005338 
   1881        9     0.004890     0.004382     0.004629 
   1881       10     0.004585     0.004269     0.004426 
   1881       11     0.004296     0.004098     0.004198 
   1881       12     0.004361     0.004025     0.004195 
   1881       13     0.004598     0.004051     0.004329 
   1881       14     0.004984     0.004155     0.004576 
   1881       15     0.005678     0.004403     0.005042 
   1881       16     0.006342     0.004855     0.005591 
   1881       17     0.006841     0.005579     0.006203 
   1881       18     0.007218     0.006505     0.006857 
   1881       19     0.007465     0.007627     0.007547 
   1881       20     0.007602     0.008899     0.008257 
   1881       21     0.007864     0.010038     0.008958 
   1881       22     0.008150     0.010750     0.009458 
   1881       23     0.008459     0.011061     0.009767 
   1881       24     0.008760     0.010878     0.009824 
   1881       25     0.008914     0.010164     0.009540 
   1881       26     0.009008     0.009482     0.009244 
   1881       27     0.008992     0.008886     0.008939 
   1881       28     0.008959     0.008559     0.008759 
   1881       29     0.008962     0.008546     0.008754 
   1881       30     0.009220     0.008929     0.009074 
   1881       31     0.009506     0.009356     0.009431 
   1881       32     0.009882     0.009908     0.009895 
   1881       33     0.009791     0.009955     0.009874 
   1881       34     0.009836     0.010093     0.009965 
   1881       35     0.009745     0.009960     0.009854 
   1881       36     0.009672     0.009910     0.009793 
   1881       37     0.009683     0.010091     0.009891 
   1881       38     0.009698     0.010341     0.010025 
   1881       39     0.009757     0.010705     0.010240 
   1881       40     0.009893     0.011225     0.010571 
   1881       41     0.010107     0.011775     0.010955 
   1881       42     0.010367     0.012220     0.011309 
   1881       43     0.010507     0.012401     0.011470 
   1881       44     0.010777     0.012606     0.011706 
   1881       45     0.011060     0.012843     0.011962 
   1881       46     0.011402     0.013196     0.012306 
   1881       47     0.012041     0.013863     0.012959 
   1881       48     0.012636     0.014578     0.013615 
   1881       49     0.013387     0.015574     0.014490 
   1881       50     0.014062     0.016771     0.015420 
   1881       51     0.014773     0.018044     0.016401 
   1881       52     0.015594     0.019133     0.017356 
   1881       53     0.016268     0.019969     0.018111 
   1881       54     0.016954     0.020752     0.018845 
   1881       55     0.017687     0.021607     0.019634 
   1881       56     0.018566     0.022550     0.020541 
   1881       57     0.019907     0.023856     0.021864 
   1881       58     0.021561     0.025441     0.023484 
   1881       59     0.023333     0.027066     0.025183 
   1881       60     0.025887     0.029350     0.027608 
   1881       61     0.028378     0.031612     0.029989 
   1881       62     0.030919     0.034171     0.032539 
   1881       63     0.033534     0.036907     0.035214 
   1881       64     0.036015     0.039616     0.037809 
   1881       65     0.038219     0.042417     0.040302 
   1881       66     0.041041     0.046066     0.043520 
